customer_id,full_name,email,order_id,product_id,order_timestamp,total_spent,payment_status,delivery_status,segment,state,category,quantity,unit_cost,order_total,discount,shipping_cost,tax,notes,last_updated
CLI_0496,Jane Doe,reconcile232@test.com,TXN_00310,ITM_161,11/11/2023,471.83,PENDING,IN_TRANSIT,VIP,NORTH,ELECTRONICS,3,31.24,558.8,62.53,24.66,53.88,Additional processing required,2023-02-02T18:30:00.000Z
CLI_0498,John Smith,reconcile233@test.com,TXN_00353,ITM_159,2/21/2023,808.77,COMPLETED,IN_TRANSIT,STANDARD,NORTH,HOME,1,164.87,292.2,20.43,20.54,52.21,,2023-11-12T18:30:00.000Z
CLI_0334,Alice Johnson,reconcile234@test.com,TXN_00048,ITM_094,10/7/2023,59.6,FAILED,IN_TRANSIT,VIP,EAST,BOOKS,9,259.76,574.27,18.66,15.17,12.78,,2023-02-03T18:30:00.000Z
CLI_0106,Bob Wilson,reconcile235@test.com,TXN_00502,ITM_090,2/22/2023,291.36,FAILED,PENDING,PREMIUM,WEST,HOME,9,266.46,289.85,13.09,26.81,20.54,,2023-03-15T18:30:00.000Z
CLI_0382,Jane Doe,reconcile236@test.com,TXN_00228,ITM_120,8/17/2023,222.54,FAILED,IN_TRANSIT,PREMIUM,WEST,ELECTRONICS,3,262.07,376.08,45.46,19.62,41.28,,2023-11-22T18:30:00.000Z
CLI_0345,Bob Wilson,reconcile237@test.com,TXN_00556,ITM_062,4/8/2023,422.52,PENDING,IN_TRANSIT,PREMIUM,WEST,HOME,2,103.86,878.67,58.03,27.8,55.35,,2023-01-31T18:30:00.000Z
CLI_0462,Bob Wilson,reconcile238@test.com,TXN_00002,ITM_097,9/19/2023,341.31,PENDING,DELIVERED,STANDARD,WEST,BOOKS,1,11.2,174.11,61.59,15.17,34.92,,2023-10-14T18:30:00.000Z
CLI_0354,John Smith,reconcile239@test.com,TXN_00330,ITM_116,2/3/2023,263.6,COMPLETED,DELIVERED,VIP,NORTH,BOOKS,9,113.53,560.96,78.65,7.59,48.78,,2023-05-04T18:30:00.000Z
CLI_0339,John Smith,reconcile240@test.com,TXN_00053,ITM_072,1/27/2023,413.75,COMPLETED,PENDING,VIP,EAST,BOOKS,8,102.17,346.83,21.74,6.38,24.08,,2023-09-04T18:30:00.000Z
CLI_0346,Bob Wilson,reconcile241@test.com,TXN_00490,ITM_129,3/26/2023,355.7,COMPLETED,PENDING,STANDARD,EAST,BOOKS,10,298.97,772.64,46.65,26.53,27.61,Additional processing required,2023-09-03T18:30:00.000Z
CLI_0110,Bob Wilson,reconcile242@test.com,TXN_00034,ITM_039,4/11/2023,271.36,COMPLETED,PENDING,STANDARD,EAST,FASHION,6,225.31,622.4,51.05,6.33,63.43,Additional processing required,2023-01-21T18:30:00.000Z
CLI_0018,Bob Wilson,reconcile243@test.com,TXN_00603,ITM_107,11/18/2023,329.65,COMPLETED,DELIVERED,PREMIUM,SOUTH,BOOKS,9,235.04,304.81,7.17,10.39,15.81,,2023-01-14T18:30:00.000Z
CLI_0370,Alice Johnson,reconcile244@test.com,TXN_00503,ITM_069,11/14/2023,380.32,FAILED,PENDING,PREMIUM,EAST,HOME,6,239.85,316.5,61.55,7.94,7.68,Additional processing required,2023-11-01T18:30:00.000Z
CLI_0205,Bob Wilson,reconcile245@test.com,TXN_00352,ITM_166,5/14/2023,678.98,FAILED,PENDING,PREMIUM,SOUTH,BOOKS,7,123.84,887.24,98.14,10.2,40.25,,2023-09-11T18:30:00.000Z
CLI_0042,Alice Johnson,reconcile246@test.com,TXN_00923,ITM_072,6/2/2023,237.97,FAILED,IN_TRANSIT,VIP,SOUTH,FASHION,9,113.65,417.87,67.74,24.94,12.23,,2023-02-04T18:30:00.000Z
CLI_0281,Alice Johnson,reconcile247@test.com,TXN_00956,ITM_051,6/10/2023,867.9,PENDING,DELIVERED,PREMIUM,WEST,BOOKS,2,205.0,762.49,15.65,29.43,5.32,,2023-07-10T18:30:00.000Z
CLI_0103,John Smith,reconcile248@test.com,TXN_00227,ITM_192,3/21/2023,705.38,FAILED,IN_TRANSIT,PREMIUM,SOUTH,HOME,1,178.3,446.85,71.71,20.77,51.79,,2023-12-01T18:30:00.000Z
CLI_0289,John Smith,reconcile249@test.com,TXN_00878,ITM_165,2/4/2023,944.0,PENDING,PENDING,STANDARD,EAST,ELECTRONICS,9,238.78,372.78,53.3,19.84,45.03,Additional processing required,2023-12-07T18:30:00.000Z
CLI_0473,Bob Wilson,reconcile250@test.com,TXN_00104,ITM_084,3/19/2023,832.05,COMPLETED,IN_TRANSIT,VIP,EAST,FASHION,5,266.26,869.92,77.69,22.66,54.52,,2023-01-12T18:30:00.000Z
CLI_0135,Bob Wilson,reconcile251@test.com,TXN_00254,ITM_133,10/15/2023,398.96,FAILED,IN_TRANSIT,PREMIUM,WEST,HOME,1,126.95,564.73,47.91,16.7,23.73,,2023-08-25T18:30:00.000Z
CLI_0259,Bob Wilson,reconcile252@test.com,TXN_00784,ITM_198,2/27/2023,611.26,FAILED,DELIVERED,PREMIUM,NORTH,FASHION,1,278.91,353.17,8.41,18.79,56.54,,2023-03-20T18:30:00.000Z
CLI_0185,Alice Johnson,reconcile253@test.com,TXN_00595,ITM_075,2/2/2023,87.47,COMPLETED,IN_TRANSIT,VIP,NORTH,BOOKS,9,282.17,306.69,84.35,22.37,24.68,,2023-02-25T18:30:00.000Z
CLI_0319,Jane Doe,reconcile254@test.com,TXN_00347,ITM_174,12/22/2023,779.25,FAILED,PENDING,PREMIUM,NORTH,BOOKS,6,227.28,573.05,3.05,25.23,31.4,Additional processing required,2023-03-03T18:30:00.000Z
CLI_0273,John Smith,reconcile255@test.com,TXN_00742,ITM_008,4/6/2023,977.13,COMPLETED,DELIVERED,VIP,EAST,ELECTRONICS,10,103.01,692.76,95.41,8.55,58.96,,2023-12-09T18:30:00.000Z
CLI_0124,Bob Wilson,reconcile256@test.com,TXN_00159,ITM_110,4/25/2023,588.2,COMPLETED,IN_TRANSIT,STANDARD,EAST,FASHION,2,128.02,197.19,54.74,18.27,29.31,,2023-11-14T18:30:00.000Z
CLI_0437,Bob Wilson,reconcile257@test.com,TXN_00026,ITM_054,5/18/2023,752.41,FAILED,PENDING,VIP,WEST,FASHION,7,270.24,500.03,50.98,27.02,55.3,,2023-03-12T18:30:00.000Z
CLI_0064,Jane Doe,reconcile258@test.com,TXN_00139,ITM_029,10/24/2023,343.24,COMPLETED,DELIVERED,STANDARD,NORTH,FASHION,6,140.7,397.05,78.16,8.63,58.27,,2023-12-16T18:30:00.000Z
CLI_0106,John Smith,reconcile259@test.com,TXN_00375,ITM_140,5/3/2023,175.02,FAILED,PENDING,STANDARD,EAST,HOME,4,175.94,306.98,8.05,29.56,19.57,Additional processing required,2023-02-10T18:30:00.000Z
CLI_0451,Bob Wilson,reconcile260@test.com,TXN_00663,ITM_191,5/14/2023,522.34,COMPLETED,IN_TRANSIT,STANDARD,NORTH,HOME,10,162.98,206.05,21.08,15.35,21.0,Additional processing required,2023-01-08T18:30:00.000Z
CLI_0443,Alice Johnson,reconcile261@test.com,TXN_00717,ITM_032,5/26/2023,627.96,PENDING,IN_TRANSIT,VIP,EAST,BOOKS,4,32.84,753.8,2.26,20.12,42.03,Additional processing required,2023-09-01T18:30:00.000Z
CLI_0083,Alice Johnson,reconcile262@test.com,TXN_00033,ITM_060,5/25/2023,486.23,FAILED,IN_TRANSIT,VIP,SOUTH,BOOKS,2,255.74,142.47,3.86,7.47,20.4,,2023-06-07T18:30:00.000Z
CLI_0152,Bob Wilson,reconcile263@test.com,TXN_00120,ITM_132,10/25/2023,432.02,FAILED,PENDING,STANDARD,EAST,ELECTRONICS,2,252.64,352.61,33.82,20.34,39.49,,2023-02-06T18:30:00.000Z
CLI_0420,Jane Doe,reconcile264@test.com,TXN_00362,ITM_104,4/16/2023,881.1,FAILED,IN_TRANSIT,PREMIUM,WEST,BOOKS,8,86.35,323.35,36.45,29.43,61.06,,2023-04-20T18:30:00.000Z
CLI_0303,John Smith,reconcile265@test.com,TXN_00194,ITM_071,2/7/2023,264.85,FAILED,IN_TRANSIT,PREMIUM,NORTH,FASHION,6,207.0,456.03,68.4,27.22,37.99,,2023-05-12T18:30:00.000Z
CLI_0427,Alice Johnson,reconcile266@test.com,TXN_00886,ITM_022,11/17/2023,824.89,FAILED,IN_TRANSIT,PREMIUM,EAST,BOOKS,10,206.42,212.88,92.72,29.39,5.16,Additional processing required,2023-03-14T18:30:00.000Z
CLI_0372,Jane Doe,reconcile267@test.com,TXN_00605,ITM_114,1/27/2023,674.88,FAILED,DELIVERED,PREMIUM,EAST,FASHION,4,181.49,607.02,74.95,10.74,18.91,Additional processing required,2023-11-19T18:30:00.000Z
CLI_0478,Jane Doe,reconcile268@test.com,TXN_00233,ITM_120,5/19/2023,953.71,PENDING,IN_TRANSIT,PREMIUM,SOUTH,ELECTRONICS,7,238.55,620.38,86.54,6.17,8.68,Additional processing required,2023-04-20T18:30:00.000Z
CLI_0046,Bob Wilson,reconcile269@test.com,TXN_00622,ITM_076,6/10/2023,170.2,PENDING,IN_TRANSIT,STANDARD,SOUTH,FASHION,4,300.51,845.18,48.22,7.96,35.67,Additional processing required,2023-01-26T18:30:00.000Z
CLI_0256,John Smith,reconcile270@test.com,TXN_00097,ITM_180,1/14/2023,447.02,COMPLETED,IN_TRANSIT,STANDARD,EAST,ELECTRONICS,6,266.75,551.13,86.63,27.02,19.19,,2023-01-03T18:30:00.000Z
CLI_0203,Bob Wilson,reconcile271@test.com,TXN_00515,ITM_179,8/23/2023,271.76,FAILED,DELIVERED,VIP,SOUTH,HOME,7,131.98,634.09,72.02,26.88,61.62,Additional processing required,2023-08-10T18:30:00.000Z
CLI_0012,Alice Johnson,reconcile272@test.com,TXN_00257,ITM_064,2/26/2023,912.76,FAILED,IN_TRANSIT,STANDARD,WEST,FASHION,2,204.81,551.69,16.29,18.14,28.89,,2023-05-07T18:30:00.000Z
CLI_0242,Bob Wilson,reconcile273@test.com,TXN_00413,ITM_123,1/17/2023,827.19,PENDING,DELIVERED,STANDARD,NORTH,ELECTRONICS,9,144.54,107.32,45.97,14.48,63.17,Additional processing required,2023-01-25T18:30:00.000Z
CLI_0056,Jane Doe,reconcile274@test.com,TXN_00678,ITM_068,3/20/2023,845.25,COMPLETED,PENDING,STANDARD,EAST,ELECTRONICS,1,142.88,695.55,77.68,11.63,31.25,Additional processing required,2023-03-01T18:30:00.000Z
CLI_0351,Jane Doe,reconcile275@test.com,TXN_00710,ITM_148,3/12/2023,542.66,FAILED,DELIVERED,STANDARD,NORTH,HOME,8,275.4,167.0,30.34,19.01,26.67,Additional processing required,2023-08-11T18:30:00.000Z
CLI_0342,John Smith,reconcile276@test.com,TXN_00539,ITM_144,5/20/2023,124.8,FAILED,IN_TRANSIT,PREMIUM,SOUTH,HOME,4,228.01,824.14,50.8,25.6,26.26,Additional processing required,2023-02-02T18:30:00.000Z
CLI_0174,Jane Doe,reconcile277@test.com,TXN_00787,ITM_162,12/19/2023,845.36,COMPLETED,DELIVERED,VIP,EAST,HOME,6,242.48,276.48,92.74,26.35,18.52,,2023-10-27T18:30:00.000Z
CLI_0167,Jane Doe,reconcile278@test.com,TXN_00975,ITM_048,5/3/2023,549.05,PENDING,PENDING,PREMIUM,NORTH,HOME,10,113.17,752.11,41.09,18.05,57.6,,2023-11-02T18:30:00.000Z
CLI_0285,Jane Doe,reconcile279@test.com,TXN_00085,ITM_039,8/25/2023,157.39,FAILED,PENDING,PREMIUM,SOUTH,FASHION,3,254.42,642.44,55.69,20.56,22.84,Additional processing required,2023-03-26T18:30:00.000Z
CLI_0383,John Smith,reconcile280@test.com,TXN_00518,ITM_036,7/5/2023,453.41,COMPLETED,PENDING,PREMIUM,WEST,HOME,9,243.57,401.74,14.77,9.55,19.0,,2023-12-25T18:30:00.000Z
CLI_0470,Alice Johnson,reconcile281@test.com,TXN_00043,ITM_116,7/8/2023,648.24,FAILED,IN_TRANSIT,VIP,EAST,FASHION,5,281.3,899.43,25.51,22.29,13.7,Additional processing required,2023-02-28T18:30:00.000Z
CLI_0473,Alice Johnson,reconcile282@test.com,TXN_00427,ITM_006,9/28/2023,910.87,PENDING,IN_TRANSIT,STANDARD,SOUTH,ELECTRONICS,6,54.88,638.69,6.93,6.82,30.79,,2023-02-04T18:30:00.000Z
CLI_0100,Jane Doe,reconcile283@test.com,TXN_00581,ITM_097,7/28/2023,522.76,COMPLETED,PENDING,VIP,EAST,HOME,10,291.01,130.99,4.72,18.02,29.24,,2023-11-18T18:30:00.000Z
CLI_0401,Alice Johnson,reconcile284@test.com,TXN_00836,ITM_110,2/3/2023,576.81,COMPLETED,IN_TRANSIT,VIP,SOUTH,FASHION,2,124.34,188.63,71.53,22.77,48.96,,2023-11-24T18:30:00.000Z
CLI_0474,Jane Doe,reconcile285@test.com,TXN_00105,ITM_141,9/4/2023,404.46,FAILED,PENDING,STANDARD,NORTH,FASHION,7,266.35,819.8,79.48,22.17,20.02,Additional processing required,2023-01-22T18:30:00.000Z
CLI_0315,Alice Johnson,reconcile286@test.com,TXN_00306,ITM_052,4/21/2023,1037.19,PENDING,IN_TRANSIT,VIP,WEST,BOOKS,6,125.81,715.18,4.33,27.56,50.37,Additional processing required,2023-12-12T18:30:00.000Z
CLI_0052,Alice Johnson,reconcile287@test.com,TXN_00425,ITM_112,3/24/2023,800.96,PENDING,IN_TRANSIT,STANDARD,WEST,BOOKS,8,245.36,261.99,3.89,21.53,46.39,Additional processing required,2023-11-05T18:30:00.000Z
CLI_0158,Alice Johnson,reconcile288@test.com,TXN_00003,ITM_006,4/5/2023,254.17,FAILED,PENDING,STANDARD,WEST,HOME,6,186.02,328.18,16.45,18.59,7.51,,2023-09-22T18:30:00.000Z
CLI_0079,Bob Wilson,reconcile289@test.com,TXN_00749,ITM_043,7/11/2023,967.21,FAILED,IN_TRANSIT,PREMIUM,EAST,ELECTRONICS,8,205.65,540.52,51.32,12.51,55.44,Additional processing required,2023-03-27T18:30:00.000Z
CLI_0457,John Smith,reconcile290@test.com,TXN_00190,ITM_185,2/15/2023,144.42,FAILED,DELIVERED,VIP,EAST,HOME,8,159.49,229.07,74.01,28.56,26.02,,2023-08-03T18:30:00.000Z
CLI_0368,Alice Johnson,reconcile291@test.com,TXN_00940,ITM_137,6/2/2023,291.01,COMPLETED,IN_TRANSIT,VIP,SOUTH,ELECTRONICS,4,59.91,377.05,66.85,13.48,64.6,Additional processing required,2023-04-22T18:30:00.000Z
CLI_0328,John Smith,reconcile292@test.com,TXN_00450,ITM_110,2/26/2023,903.96,FAILED,DELIVERED,VIP,NORTH,FASHION,2,294.43,475.79,28.62,18.97,27.49,,2023-07-21T18:30:00.000Z
CLI_0115,Jane Doe,reconcile293@test.com,TXN_00696,ITM_148,4/27/2023,697.33,COMPLETED,PENDING,PREMIUM,WEST,BOOKS,1,198.67,379.09,43.6,14.89,36.39,Additional processing required,2023-11-13T18:30:00.000Z
CLI_0163,Alice Johnson,reconcile294@test.com,TXN_00125,ITM_198,5/19/2023,321.85,COMPLETED,PENDING,PREMIUM,EAST,FASHION,9,10.98,384.57,37.72,6.0,35.0,Additional processing required,2023-10-31T18:30:00.000Z
CLI_0374,Jane Doe,reconcile295@test.com,TXN_00401,ITM_117,11/26/2023,403.47,PENDING,DELIVERED,VIP,EAST,FASHION,8,250.75,163.34,30.34,27.73,7.05,Additional processing required,2023-12-07T18:30:00.000Z
CLI_0388,Jane Doe,reconcile296@test.com,TXN_00168,ITM_076,11/8/2023,830.45,COMPLETED,IN_TRANSIT,PREMIUM,NORTH,HOME,10,287.72,630.02,23.39,11.94,42.64,,2023-12-20T18:30:00.000Z
CLI_0493,Alice Johnson,reconcile297@test.com,TXN_00461,ITM_045,1/23/2023,695.71,COMPLETED,PENDING,PREMIUM,NORTH,HOME,6,270.44,544.49,27.04,18.87,12.2,,2023-03-01T18:30:00.000Z
CLI_0440,Alice Johnson,reconcile298@test.com,TXN_00623,ITM_038,12/12/2023,534.3,FAILED,IN_TRANSIT,STANDARD,NORTH,BOOKS,6,244.46,795.37,13.48,11.97,21.25,,2023-04-05T18:30:00.000Z
CLI_0328,Jane Doe,reconcile299@test.com,TXN_00136,ITM_190,10/17/2023,584.81,PENDING,IN_TRANSIT,PREMIUM,EAST,ELECTRONICS,6,304.93,489.46,69.39,16.24,41.51,,2023-09-23T18:30:00.000Z
CLI_0160,John Smith,reconcile300@test.com,TXN_00704,ITM_027,3/17/2023,331.6,FAILED,DELIVERED,VIP,EAST,BOOKS,10,101.72,712.27,89.26,25.75,34.43,,2023-01-27T18:30:00.000Z
